name,img,url
高粱矮花叶病(高粱红条病),http://www.114nz.com/all_images/tuku/200908/200908201621202277_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1361.html
高粱根腐病,http://www.114nz.com/all_images/tuku/201004/201004011520524649_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/2851.html
高粱坚黑穗病,http://www.114nz.com/all_images/tuku/201004/201004011516192056_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/2849.html
高粱细菌性红条病,http://www.114nz.com/all_images/tuku/200908/200908201615469591_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1358.html
高粱低温冷害,http://www.114nz.com/all_images/tuku/200908/200908201631173694_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1365.html
高粱细菌性条纹病,http://www.114nz.com/all_images/tuku/200908/200908201612379448_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1356.html
高粱细菌性斑点病,http://www.114nz.com/all_images/tuku/200908/200908201617288772_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1359.html
高粱花叶病,http://www.114nz.com/all_images/tuku/201004/201004021353214121_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1363.html
高粱黑束病,http://www.114nz.com/all_images/tuku/200908/200908201628233109_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1364.html
高粱煤纹病,http://www.114nz.com/all_images/tuku/201004/201004021354508796_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1360.html
高粱缺素症,http://www.114nz.com/all_images/tuku/200908/200908201634174366_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1367.html
马铃薯茎基腐病,http://www.114nz.com/all_images/tuku/201004/201004021434109184_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/2884.html
高粱叶斑病,http://www.114nz.com/all_images/tuku/201004/201004021420382571_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/2880.html
高粱轮纹病,http://www.114nz.com/all_images/tuku/201004/201004021427043024_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/2882.html
高粱球腔菌叶斑病,http://www.114nz.com/all_images/tuku/200908/200908201656587268_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1373.html
高粱黑穗病,http://www.114nz.com/all_images/tuku/201004/201004021424304151_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/2881.html
高粱炭腐病,http://www.114nz.com/all_images/tuku/200908/200908201702243206_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1375.html
高粱大斑病,http://www.114nz.com/all_images/tuku/200908/200908201600477598_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1350.html
高粱药害,http://www.114nz.com/all_images/tuku/200908/200908201647531189_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1369.html
高粱坚黑粉病,http://www.114nz.com/all_images/tuku/200908/200908201659083006_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1374.html
高梁豹纹病,http://www.114nz.com/all_images/tuku/200908/200908201607146130_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1353.html
高粱立枯病,http://www.114nz.com/all_images/tuku/200908/200908201649426290_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1370.html
高粱炭疽病,http://www.114nz.com/all_images/tuku/201004/201004021352239939_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1357.html
高粱芒蝇,http://www.114nz.com/all_images/tuku/201004/201004021430275386_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/2883.html
高粱纹枯病,http://www.114nz.com/all_images/tuku/200908/200908201653075197_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1371.html
高粱散黑穗病,http://www.114nz.com/all_images/tuku/201004/201004021355145671_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1372.html
高粱弯孢霉穗腐病,http://www.114nz.com/all_images/tuku/200908/200908201603065240_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1351.html
高粱柱黑粉病,http://www.114nz.com/all_images/tuku/201004/201004011518518994_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/2850.html
高粱黑葱花霉根腐病,http://www.114nz.com/all_images/tuku/200908/200908201708556041_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1378.html
高粱丝黑穗病,http://www.114nz.com/all_images/tuku/201004/201004021355505666_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1380.html
高粱苗枯病,http://www.114nz.com/all_images/tuku/200908/200908201556304917_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1348.html
高粱紫轮病,http://www.114nz.com/all_images/tuku/201004/201004021357367791_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1362.html
高粱育霉颖枯病,http://www.114nz.com/all_images/tuku/200908/200908201710426480_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1379.html
高粱豹纹病,http://www.114nz.com/all_images/tuku/201004/201004011354299650_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/2840.html
高粱顶腐病,http://www.114nz.com/all_images/tuku/200908/200908201604527994_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1352.html
高粱长粒黑稿病,http://www.114nz.com/all_images/tuku/200908/200908201704481730_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1376.html
高粱锈病,http://www.114nz.com/all_images/tuku/200908/200908201644064430_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1368.html
高粱花黑粉病,http://www.114nz.com/all_images/tuku/200908/200908201706263611_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1377.html
高粱紫斑病,http://www.114nz.com/all_images/tuku/201004/201004021357041477_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1355.html
高粱叶点病,http://www.114nz.com/all_images/tuku/201004/201004021356312490_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1366.html
高粱霜霉病,http://www.114nz.com/all_images/tuku/200908/200908201608563426_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1354.html
高粱镶刀菌穗腐病,http://www.114nz.com/all_images/tuku/200908/200908201558495649_y.jpg,http://pic.114nz.com/image/liangshizuowubinghai/guleizuowu/gaoliang/2011/1218/1349.html
